iteration, time(ns)
3615, 13.75
3616, 13.75
3617, 13.75
3618, 13.75
3619, 13.75
3620, 13.75
3621, 13.75
3622, 13.75
3623, 13.75
3624, 13.75
3625, 13.75
3626, 13.75
3627, 13.75
3628, 13.33
3629, 13.75
3630, 13.75
3631, 13.75
3632, 13.75
3633, 13.75
3634, 13.75
3635, 14.16
3636, 13.75
3637, 14.58
3638, 13.75
3639, 13.75
3640, 13.75
3641, 13.75
3642, 13.75
3643, 13.75
3644, 13.75
3645, 13.33
3646, 13.75
3647, 13.75
3648, 13.75
3649, 13.75
3650, 13.75
3651, 13.75
3652, 13.75
3653, 13.75
3654, 13.75
3655, 13.33
3656, 13.75
3657, 13.75
3658, 13.75
3659, 13.75
3660, 13.75
3661, 14.17
3662, 13.75
3663, 13.75
3664, 13.75
3665, 13.75
3666, 13.75
3667, 13.75
3668, 13.75
3669, 13.75
3670, 13.75
3671, 13.75
3672, 13.75
3673, 13.75
3674, 13.75
3675, 14.16
3676, 13.75
3677, 13.75
3678, 13.75
3679, 13.75
3680, 13.75
3681, 13.75
3682, 13.75
3683, 13.75
3684, 13.75
3685, 13.75
3686, 13.75
3687, 13.75
3688, 13.75
3689, 13.75
3690, 13.75
3691, 13.75
3692, 13.75
3693, 13.75
3694, 13.75
3695, 13.75
3696, 13.75
3697, 13.75
3698, 13.75
3699, 13.75
3700, 13.75
3701, 13.75
3702, 13.75
3703, 13.75
3704, 13.75
3705, 13.75
3706, 45.42
3707, 14.17
3708, 13.75
3709, 13.75
3710, 13.75
3711, 13.75
3712, 13.75
3713, 13.75
3714, 13.75
3715, 14.58
3716, 13.75
3717, 13.75
3718, 13.75
3719, 13.75
3720, 13.75
3721, 13.75
3722, 13.75
3723, 13.75
3724, 13.75
3725, 13.75
3726, 13.75
3727, 13.75
3728, 13.75
3729, 13.75
3730, 13.75
3731, 13.75
3732, 13.75
3733, 13.75
3734, 13.75
3735, 13.75
3736, 13.75
3737, 13.75
3738, 13.75
3739, 14.17
3740, 13.75
3741, 13.75
3742, 42.50
3743, 13.75
3744, 13.75
3745, 13.75
3746, 13.75
3747, 13.75
3748, 13.75
3749, 13.75
3750, 13.75
3751, 14.16
3752, 13.75
3753, 13.75
3754, 13.75
3755, 13.75
3756, 13.75
3757, 13.75
3758, 13.75
3759, 13.75
3760, 13.75
3761, 13.75
3762, 13.75
3763, 13.75
3764, 13.75
3765, 13.75
3766, 13.75
3767, 13.75
3768, 13.75
3769, 13.75
3770, 13.75
3771, 13.75
3772, 13.75
3773, 13.75
3774, 13.75
3775, 13.75
3776, 13.75
3777, 13.75
3778, 13.75
3779, 13.75
3780, 13.75
3781, 13.75
3782, 13.75
3783, 13.75
3784, 13.75
3785, 13.75
3786, 13.75
3787, 13.75
3788, 13.75
3789, 13.75
3790, 13.75
3791, 13.75
3792, 13.75
3793, 13.75
3794, 13.75
3795, 13.75
3796, 13.75
3797, 13.75
3798, 13.75
3799, 13.75
3800, 13.75
3801, 13.75
3802, 13.75
3803, 13.75
3804, 13.75
3805, 13.75
3806, 13.75
3807, 13.75
3808, 13.75
3809, 13.75
3810, 13.75
3811, 13.75
3812, 13.75
3813, 13.75
3814, 13.75
3815, 13.75
3816, 13.75
3817, 45.83
3818, 13.75
3819, 13.75
3820, 13.75
3821, 13.75
3822, 13.75
3823, 13.75
3824, 14.16
3825, 13.75
3826, 13.75
3827, 14.58
3828, 13.75
3829, 14.58
3830, 13.75
3831, 13.75
3832, 13.75
3833, 13.75
3834, 13.75
3835, 13.75
3836, 14.17
3837, 13.75
3838, 13.75
3839, 13.75
3840, 13.75
3841, 13.75
3842, 13.75
3843, 13.75
3844, 13.75
3845, 13.75
3846, 13.75
3847, 13.75
3848, 13.75
3849, 13.75
3850, 13.75
3851, 13.75
3852, 13.75
3853, 13.75
3854, 13.75
3855, 13.75
3856, 13.75
3857, 13.75
3858, 13.75
3859, 13.75
3860, 13.75
3861, 15.00
3862, 13.75
3863, 13.75
3864, 13.75
3865, 13.75
3866, 13.75
3867, 13.75
3868, 13.75
3869, 13.75
3870, 13.75
3871, 13.75
3872, 13.75
3873, 13.75
3874, 13.75
3875, 13.75
3876, 13.75
3877, 13.75
3878, 13.75
3879, 15.00
3880, 13.75
3881, 13.75
3882, 16.25
3883, 14.58
3884, 13.75
3885, 12.91
3886, 13.33
3887, 13.33
3888, 13.34
3889, 13.34
3890, 12.92
3891, 13.34
3892, 13.34
3893, 13.34
3894, 13.33
3895, 13.33
3896, 13.34
3897, 12.92
3898, 13.33
3899, 13.33
3900, 13.34
3901, 12.92
3902, 13.33
3903, 13.33
3904, 13.34
3905, 13.33
3906, 13.33
3907, 13.75
3908, 13.34
3909, 13.33
3910, 12.91
3911, 13.33
3912, 13.33
3913, 42.50
3914, 17.50
3915, 19.16
3916, 19.58
3917, 17.92
3918, 17.92
3919, 17.92
3920, 17.92
3921, 17.91
3922, 18.75
3923, 17.50
3924, 17.92
3925, 17.91
3926, 17.92
3927, 17.50
3928, 17.92
3929, 18.33
3930, 17.50
3931, 20.00
3932, 17.91
3933, 16.67
3934, 13.33
3935, 12.91
3936, 13.33
3937, 13.34
3938, 13.33
3939, 13.33
3940, 13.33
3941, 13.34
3942, 13.33
3943, 13.33
3944, 12.92
3945, 13.34
3946, 13.33
3947, 13.33
3948, 13.34
3949, 13.33
3950, 12.92
3951, 13.34
3952, 14.16
3953, 13.33
3954, 13.34
3955, 13.33
3956, 13.33
3957, 13.34
3958, 13.33
3959, 13.33
3960, 13.34
3961, 13.33
3962, 13.33
3963, 12.92
3964, 13.33
3965, 13.33
3966, 13.34
3967, 13.33
3968, 12.92
3969, 13.34
3970, 13.33
3971, 13.33
3972, 13.34
3973, 13.33
3974, 12.92
3975, 13.34
3976, 13.33
3977, 13.33
3978, 13.34
3979, 13.33
3980, 12.92
3981, 13.34
3982, 13.33
3983, 13.33
3984, 13.34
3985, 13.33
3986, 12.92
3987, 13.34
3988, 13.33
3989, 13.33
3990, 13.34
3991, 13.33
3992, 13.33
3993, 13.34
3994, 13.33
3995, 13.33
3996, 13.34
3997, 13.33
3998, 13.33
3999, 13.34
4000, 12.92
4001, 13.75
4002, 13.33
4003, 13.33
4004, 13.34
4005, 13.33
4006, 13.33
4007, 12.92
4008, 13.33
4009, 13.33
4010, 13.34
4011, 13.33
4012, 13.33
4013, 13.34
4014, 13.33
4015, 12.92
4016, 13.34
4017, 13.33
4018, 12.91
4019, 14.16
4020, 12.92
4021, 46.67
4022, 17.08
4023, 18.75
4024, 18.33
4025, 17.91
4026, 17.92
4027, 17.50
4028, 18.75
4029, 18.34
4030, 18.75
4031, 17.92
4032, 17.92
4033, 17.91
4034, 17.50
4035, 17.91
4036, 17.50
4037, 17.92
4038, 19.17
4039, 17.92
4040, 18.33
4041, 20.00
4042, 17.08
4043, 15.00
4044, 13.34
4045, 12.92
4046, 13.34
4047, 13.33
4048, 12.91
4049, 13.33
4050, 12.92
4051, 12.92
4052, 13.34
4053, 12.91
4054, 13.33
4055, 13.34
4056, 13.33
4057, 14.17
4058, 13.34
4059, 13.33
4060, 13.33
4061, 13.34
4062, 13.33
4063, 13.33
4064, 13.34
4065, 12.92
4066, 13.33
4067, 12.91
4068, 13.33
4069, 13.34
4070, 13.33
4071, 13.33
4072, 13.34
4073, 12.92
4074, 13.33
4075, 13.33
4076, 13.34
4077, 13.33
4078, 13.33
4079, 13.34
4080, 13.33
4081, 13.33
4082, 13.34
4083, 13.33
4084, 13.33
4085, 13.34
4086, 13.33
4087, 13.33
4088, 13.34
4089, 13.33
4090, 13.33
4091, 12.92
4092, 13.33
4093, 13.33
4094, 12.92
4095, 13.34
4096, 13.33
4097, 12.92
4098, 13.34
4099, 13.33
4100, 13.33
4101, 13.34
4102, 13.33
4103, 12.92
4104, 13.34
4105, 13.33
4106, 13.33
4107, 13.34
4108, 13.33
4109, 13.33
4110, 13.34
4111, 13.33
4112, 13.33
4113, 13.34
4114, 13.33
4115, 12.91
4116, 12.91
4117, 13.33
4118, 13.34
4119, 13.33
4120, 13.33
4121, 12.92
4122, 13.33
4123, 13.33
4124, 45.42
4125, 17.09
4126, 18.75
4127, 18.75
4128, 19.16
4129, 17.92
4130, 17.91
4131, 17.50
4132, 17.91
4133, 18.75
4134, 17.91
4135, 17.92
4136, 17.92
4137, 17.92
4138, 17.91
4139, 17.92
4140, 19.17
4141, 17.92
4142, 18.75
4143, 19.16
4144, 17.08
4145, 14.16
4146, 12.92
4147, 12.92
4148, 13.33
4149, 12.91
4150, 12.91
4151, 14.17
4152, 13.33
4153, 13.33
4154, 13.34
4155, 13.33
4156, 13.33
4157, 13.34
4158, 13.34
4159, 13.33
4160, 13.33
4161, 13.34
4162, 13.33
4163, 13.33
4164, 13.34
4165, 13.33
4166, 13.33
4167, 13.34
4168, 12.91
4169, 13.33
4170, 13.34
4171, 13.33
4172, 13.33
4173, 13.34
4174, 13.33
4175, 13.33
4176, 13.34
4177, 13.33
4178, 13.33
4179, 12.92
4180, 13.33
4181, 13.33
4182, 13.34
4183, 13.33
4184, 13.33
4185, 13.34
4186, 13.33
4187, 13.33
4188, 13.33
4189, 13.34
4190, 12.92
4191, 12.92
4192, 13.34
4193, 13.33
4194, 13.33
4195, 12.92
4196, 13.34
4197, 13.34
4198, 13.33
4199, 14.17
4200, 17.09
4201, 17.50
4202, 19.17
4203, 19.59
4204, 17.92
4205, 17.92
4206, 17.91
4207, 17.50
4208, 17.92
4209, 17.91
4210, 17.50
4211, 14.58
4212, 43.75
4213, 13.75
4214, 13.75
4215, 13.75
4216, 13.75
4217, 13.75
4218, 13.75
4219, 13.75
4220, 13.75
4221, 14.58
4222, 14.59
4223, 13.75
4224, 13.75
4225, 13.75
4226, 13.75
4227, 13.75
4228, 13.75
4229, 13.75
4230, 13.75
4231, 13.75
4232, 13.75
4233, 13.75
4234, 13.75
4235, 13.75
4236, 13.75
4237, 13.75
4238, 13.75
4239, 13.75
4240, 13.75
4241, 13.75
4242, 13.75
4243, 13.75
4244, 13.75
4245, 13.75
4246, 13.75
4247, 13.75
4248, 13.75
4249, 13.75
4250, 13.75
4251, 13.75
4252, 13.75
4253, 13.75
4254, 13.75
4255, 13.33
4256, 13.75
4257, 13.75
4258, 14.59
4259, 13.75
4260, 13.75
4261, 13.75
4262, 13.75
4263, 13.75
4264, 13.75
4265, 13.75
4266, 13.75
4267, 13.75
4268, 13.75
4269, 13.75
4270, 13.75
4271, 13.75
4272, 13.75
4273, 13.75
4274, 13.75
4275, 13.75
4276, 13.75
4277, 13.75
4278, 13.75
4279, 13.75
4280, 13.75
4281, 13.75
4282, 13.75
4283, 13.75
4284, 13.75
4285, 13.75
4286, 14.16
4287, 13.75
4288, 13.75
4289, 13.75
4290, 14.16
4291, 13.75
4292, 13.75
4293, 14.16
4294, 13.75
4295, 13.75
4296, 13.75
4297, 13.75
4298, 13.75
4299, 13.75
4300, 13.75
4301, 13.75
4302, 13.75
4303, 13.75
4304, 13.75
4305, 13.75
4306, 13.75
4307, 13.75
4308, 13.75
4309, 13.75
4310, 13.75
4311, 15.00
4312, 13.75
4313, 13.75
4314, 14.59
4315, 13.75
4316, 13.75
4317, 15.00
4318, 13.75
4319, 13.75
4320, 13.75
4321, 13.75
4322, 13.34
4323, 13.75
4324, 13.75
4325, 13.75
4326, 14.58
4327, 13.75
4328, 13.75
4329, 13.75
4330, 14.59
4331, 13.75
4332, 14.17
4333, 13.75
4334, 13.75
4335, 13.75
4336, 13.75
4337, 13.75
4338, 13.75
4339, 13.75
4340, 13.75
4341, 13.33
4342, 13.75
4343, 14.59
4344, 13.75
4345, 13.75
4346, 14.59
4347, 14.16
4348, 13.75
4349, 13.75
4350, 13.75
4351, 13.75
4352, 13.75
4353, 13.75
4354, 13.75
4355, 15.42
4356, 13.75
4357, 15.00
4358, 17.50
4359, 17.92
4360, 17.92
4361, 17.91
4362, 17.50
4363, 19.16
4364, 17.91
4365, 18.75
4366, 20.00
4367, 17.08
4368, 17.50
4369, 17.92
4370, 19.58
4371, 20.00
4372, 17.91
4373, 17.92
4374, 17.50
4375, 18.75
4376, 17.50
4377, 17.50
4378, 14.17
4379, 13.75
4380, 13.75
4381, 185.42
4382, 24.16
4383, 23.33
4384, 22.09
4385, 22.08
4386, 21.66
4387, 21.67
4388, 22.92
4389, 22.09
4390, 22.08
4391, 223.34
4392, 19.59
4393, 17.09
4394, 17.50
4395, 17.50
4396, 18.75
4397, 19.16
4398, 17.92
4399, 17.50
4400, 17.92
4401, 18.34
4402, 18.33
4403, 17.92
4404, 14.59
4405, 13.75
4406, 13.75
4407, 13.75
4408, 14.58
4409, 13.75
4410, 14.17
4411, 13.75
4412, 14.16
4413, 15.00
4414, 13.75
4415, 14.17
4416, 13.75
4417, 13.75
4418, 13.75
4419, 13.75
4420, 14.17
4421, 13.75
4422, 13.75
4423, 14.17
4424, 13.75
4425, 14.17
4426, 14.16
4427, 14.16
4428, 13.75
4429, 13.75
4430, 13.75
4431, 17.91
4432, 17.50
4433, 17.50
4434, 17.50
4435, 109.16
4436, 19.58
4437, 17.91
4438, 17.50
4439, 17.50
4440, 19.17
4441, 19.16
4442, 17.92
4443, 17.92
4444, 17.92
4445, 17.92
4446, 17.50
4447, 17.91
4448, 17.50
4449, 15.41
4450, 13.75
4451, 13.75
4452, 13.75
4453, 13.75
4454, 13.33
4455, 13.75
4456, 13.75
4457, 13.75
4458, 13.75
4459, 13.75
4460, 13.75
4461, 18.75
4462, 17.92
4463, 18.75
4464, 19.58
4465, 17.09
4466, 17.08
4467, 18.75
4468, 18.75
4469, 19.17
4470, 17.92
4471, 17.92
4472, 17.92
4473, 17.92
4474, 17.92
4475, 17.50
4476, 17.92
4477, 17.92
4478, 17.91
4479, 17.91
4480, 17.91
4481, 19.16
4482, 17.92
4483, 19.59
4484, 17.91
4485, 17.08
4486, 17.08
4487, 19.17
4488, 19.59
4489, 17.92
4490, 17.50
4491, 17.92
4492, 17.92
4493, 17.50
4494, 18.33
4495, 17.92
4496, 17.50
4497, 17.92
4498, 17.92
4499, 17.50
4500, 17.92
4501, 17.92
4502, 19.17
4503, 17.92
4504, 19.17
4505, 18.75
4506, 16.66
4507, 13.75
4508, 13.34
4509, 13.33
4510, 13.33
4511, 13.34
4512, 13.34
4513, 13.33
4514, 13.33
4515, 13.33
4516, 12.91
4517, 13.33
4518, 12.91
4519, 13.75
4520, 12.92
4521, 12.92
4522, 13.34
4523, 13.34
4524, 13.34
4525, 13.33
4526, 13.33
4527, 12.91
4528, 13.33
4529, 13.75
4530, 13.33
4531, 13.33
4532, 12.91
4533, 12.91
4534, 13.33
4535, 13.33
4536, 12.92
4537, 13.33
4538, 13.34
4539, 13.34
4540, 13.33
4541, 13.33
4542, 12.92
4543, 13.33
4544, 13.34
4545, 13.34
4546, 13.33
4547, 13.33
4548, 13.33
4549, 13.34
4550, 13.34
4551, 13.33
4552, 13.33
4553, 13.75
4554, 13.34
4555, 13.33
4556, 12.91
4557, 13.33
4558, 12.92
4559, 13.34
4560, 12.92
4561, 13.33
4562, 12.91
4563, 12.91
4564, 12.91
4565, 44.17
4566, 17.08
4567, 18.75
4568, 18.34
4569, 17.50
4570, 17.50
4571, 17.92
4572, 18.33
4573, 17.91
4574, 17.50
4575, 17.91
4576, 17.92
4577, 17.91
4578, 17.92
4579, 17.92
4580, 17.91
4581, 19.58
4582, 17.91
4583, 17.09
4584, 17.50
4585, 46.67
4586, 17.92
4587, 17.50
4588, 17.92
4589, 18.33
4590, 17.92
4591, 17.91
4592, 18.33
4593, 14.58
4594, 13.75
4595, 14.17
4596, 14.16
4597, 13.75
4598, 14.58
4599, 14.17
4600, 13.75
4601, 13.75
4602, 14.17
4603, 14.16
4604, 13.75
4605, 13.75
4606, 14.17
4607, 13.75
4608, 13.75
4609, 13.75
4610, 13.75
4611, 13.75
4612, 13.75
4613, 13.75
4614, 13.75
4615, 13.75
4616, 14.58
4617, 13.75
4618, 15.41
4619, 15.42
4620, 13.75
4621, 13.33
4622, 13.33
4623, 13.34
4624, 41.25
4625, 17.08
4626, 18.34
4627, 19.17
4628, 19.16
4629, 17.92
4630, 17.92
4631, 18.33
4632, 17.50
4633, 17.50
4634, 17.92
4635, 17.92
4636, 17.92
4637, 17.91
4638, 17.92
4639, 17.92
4640, 17.91
4641, 19.17
4642, 17.50
4643, 18.33
4644, 20.42
4645, 17.08
4646, 15.41
4647, 13.34
4648, 13.33
4649, 13.34
4650, 13.33
4651, 13.33
4652, 13.34
4653, 13.33
4654, 14.17
4655, 17.09
4656, 17.50
4657, 19.16
4658, 19.58
4659, 17.92
4660, 18.34
4661, 17.92
4662, 18.34
4663, 18.75
4664, 17.92
4665, 17.50
4666, 16.67
4667, 13.75
4668, 13.75
4669, 13.75
4670, 14.17
4671, 14.58
4672, 13.75
4673, 13.75
4674, 13.75
4675, 13.75
4676, 13.75
4677, 15.00
4678, 13.75
4679, 13.75
4680, 15.83
4681, 15.00
4682, 13.75
4683, 13.33
4684, 13.33
4685, 13.34
4686, 13.33
4687, 12.91
4688, 15.00
4689, 17.08
4690, 17.08
4691, 18.75
4692, 17.50
4693, 17.08
4694, 17.09
4695, 18.75
4696, 17.09
4697, 17.08
4698, 17.50
4699, 17.08
4700, 17.08
4701, 17.08
4702, 17.09
4703, 15.00
4704, 13.33
4705, 13.33
4706, 13.75
4707, 13.33
4708, 13.33
4709, 13.34
4710, 13.34
4711, 13.34
4712, 13.34
4713, 12.92
4714, 12.92
4715, 13.33
4716, 14.16
4717, 15.00
4718, 14.17
4719, 12.91
4720, 12.92
4721, 12.92
4722, 12.91
4723, 12.92
4724, 12.91
4725, 12.92
4726, 15.83
4727, 16.67
4728, 17.91
4729, 18.33
4730, 17.08
4731, 17.50
4732, 17.50
4733, 17.50
4734, 17.09
4735, 17.09
4736, 16.25
4737, 13.33
4738, 12.91
4739, 13.33
4740, 13.33
4741, 13.33
4742, 13.33
4743, 12.92
4744, 13.34
4745, 13.34
4746, 13.34
4747, 13.34
4748, 13.33
4749, 13.33
4750, 13.34
4751, 13.33
4752, 13.33
4753, 12.92
4754, 13.33
4755, 13.33
4756, 13.34
4757, 13.33
4758, 13.33
4759, 13.34
4760, 13.33
4761, 13.33
4762, 13.34
4763, 13.33
4764, 13.33
4765, 12.92
4766, 13.33
4767, 13.33
4768, 12.92
4769, 14.59
4770, 17.09
4771, 17.50
4772, 19.17
4773, 19.17
4774, 17.92
4775, 17.92
4776, 17.92
4777, 18.34
4778, 17.92
4779, 18.34
4780, 18.34
4781, 17.92
4782, 17.92
4783, 17.91
4784, 18.75
4785, 18.33
4786, 19.58
4787, 17.92
4788, 20.00
4789, 17.91
4790, 16.25
4791, 13.34
4792, 12.92
4793, 13.34
4794, 13.33
4795, 13.33
4796, 13.33
4797, 13.34
4798, 13.33
4799, 13.33
4800, 13.33
4801, 13.34
4802, 12.92
4803, 13.33
4804, 13.33
4805, 13.34
4806, 13.33
4807, 13.33
4808, 12.92
4809, 13.34
4810, 13.34
4811, 13.33
4812, 15.00
4813, 17.09
4814, 17.92
4815, 19.17
4816, 19.17
4817, 17.92
4818, 17.92
4819, 17.91
4820, 17.92
4821, 17.92
4822, 17.92
4823, 17.91
4824, 17.92
4825, 17.92
4826, 17.91
4827, 17.92
4828, 19.17
4829, 17.92
4830, 18.33
4831, 20.00
4832, 17.09
4833, 15.00
4834, 13.34
4835, 12.92
4836, 12.92
4837, 13.34
4838, 13.33
4839, 13.33
4840, 12.91
4841, 13.33
4842, 13.33
4843, 13.34
4844, 13.33
4845, 13.33
4846, 13.34
4847, 13.34
4848, 13.34
4849, 13.33
4850, 13.33
4851, 13.34
4852, 13.33
4853, 13.33
4854, 13.34
4855, 13.33
4856, 13.33
4857, 13.34
4858, 13.33
4859, 16.67
4860, 17.09
4861, 19.17
4862, 18.34
4863, 17.92
4864, 17.92
4865, 17.91
4866, 17.50
4867, 17.91
4868, 17.92
4869, 17.92
4870, 18.75
4871, 17.91
4872, 17.92
4873, 20.00
4874, 17.50
4875, 15.83
4876, 17.08
4877, 17.50
4878, 18.75
4879, 19.59
4880, 17.92
4881, 17.92
4882, 17.91
4883, 17.92
4884, 17.92
4885, 17.50
4886, 17.50
4887, 15.42
4888, 13.75
4889, 13.75
4890, 13.75
4891, 14.17
4892, 13.75
4893, 13.75
4894, 13.75
4895, 13.75
4896, 14.58
4897, 13.75
4898, 13.75
4899, 15.42
4900, 15.42
4901, 13.75
4902, 13.33
4903, 13.33
4904, 13.34
4905, 13.33
4906, 13.33
4907, 13.34
4908, 17.08
4909, 17.08
4910, 19.17
4911, 19.59
4912, 18.33
4913, 17.92
4914, 17.92
4915, 18.34
4916, 17.92
4917, 17.91
4918, 17.92
4919, 17.92
4920, 15.00
4921, 13.75
4922, 13.75
4923, 14.17
4924, 14.58
4925, 13.75
4926, 14.17
4927, 13.75
4928, 13.75
4929, 13.75
4930, 13.75
4931, 13.75
4932, 13.75
4933, 13.75
4934, 13.75
4935, 13.75
4936, 14.17
4937, 17.50
4938, 17.92
4939, 17.91
4940, 18.75
4941, 17.92
4942, 17.92
4943, 20.00
4944, 17.50
4945, 15.83
4946, 13.33
4947, 13.33
4948, 13.33
4949, 13.34
4950, 13.33
4951, 13.33
4952, 13.34
4953, 12.92
4954, 13.33
4955, 12.91
4956, 12.91
4957, 12.91
4958, 13.33
4959, 13.34
4960, 13.34
4961, 13.33
4962, 12.92
4963, 13.34
4964, 13.33
4965, 13.33
4966, 13.34
4967, 13.75
4968, 13.34
4969, 13.33
4970, 13.33
4971, 13.34
4972, 13.33
4973, 13.75
4974, 13.33
4975, 13.33
4976, 13.34
4977, 13.33
4978, 13.75
4979, 17.08
4980, 18.33
4981, 19.59
4982, 19.17
4983, 18.33
4984, 65.83
4985, 43.75
4986, 17.92
4987, 51.25
4988, 17.50
4989, 17.92
4990, 19.17
4991, 17.92
4992, 20.00
4993, 18.34
4994, 17.50
4995, 18.33
4996, 19.17
4997, 19.59
4998, 17.50
4999, 17.92
5000, 17.92
5001, 19.16
5002, 18.34
5003, 17.50
5004, 15.42
5005, 13.75
5006, 13.75
5007, 13.75
5008, 13.75
5009, 13.75
5010, 13.75
5011, 13.75
5012, 13.33
5013, 13.75
5014, 13.75
5015, 13.75
5016, 13.75
5017, 13.75
5018, 13.75
5019, 13.75
5020, 13.75
5021, 13.75
5022, 13.75
5023, 13.75
5024, 13.75
5025, 13.75
5026, 13.33
5027, 13.75
5028, 13.75
5029, 13.75
5030, 13.75
5031, 13.75
5032, 13.75
5033, 13.75
5034, 13.75
5035, 13.75
5036, 13.75
5037, 13.75
5038, 13.75
5039, 13.75
5040, 13.75
5041, 13.75
5042, 13.75
5043, 58.33
5044, 13.75
5045, 47.50
5046, 13.75
5047, 47.50
5048, 13.75
5049, 14.58
5050, 13.75
5051, 14.17
5052, 13.75
5053, 14.58
5054, 14.17
5055, 13.75
5056, 14.17
5057, 14.16
5058, 13.75
5059, 13.75
5060, 13.75
5061, 13.75
5062, 13.75
5063, 13.75
5064, 14.16
5065, 12.92
5066, 13.75
5067, 13.75
5068, 15.00
5069, 13.75
5070, 13.75
5071, 13.75
5072, 13.75
5073, 13.75
5074, 14.17
5075, 13.75
5076, 13.75
5077, 13.75
5078, 13.75
5079, 13.75
5080, 13.75
5081, 13.75
5082, 13.75
5083, 13.75
5084, 13.75
5085, 14.17
5086, 13.75
5087, 13.75
5088, 13.75
5089, 13.75
5090, 13.75
5091, 13.75
5092, 13.75
5093, 13.75
5094, 13.75
5095, 14.17
5096, 13.75
5097, 13.75
5098, 13.75
5099, 13.75
5100, 13.75
5101, 13.75
5102, 13.75
5103, 13.75
5104, 13.75
5105, 13.75
5106, 13.75
5107, 13.75
5108, 13.75
5109, 13.75
5110, 13.75
5111, 13.75
5112, 13.75
5113, 13.75
5114, 13.75
5115, 13.75
5116, 13.75
5117, 13.75
5118, 13.75
5119, 14.58
5120, 14.17
5121, 13.75
5122, 13.75
5123, 13.75
5124, 13.75
5125, 13.75
5126, 13.75
5127, 13.75
5128, 15.00
5129, 13.75
5130, 13.75
5131, 16.67
5132, 14.16
5133, 13.75
5134, 13.33
5135, 13.34
5136, 44.16
5137, 17.09
5138, 18.75
5139, 19.17
5140, 17.92
5141, 17.92
5142, 17.91
5143, 17.92
5144, 17.92
5145, 17.91
5146, 17.92
5147, 17.50
5148, 17.92
5149, 17.50
5150, 17.92
5151, 19.59
5152, 18.34
5153, 18.34
5154, 20.00
5155, 17.08
5156, 15.00
5157, 13.33
5158, 13.33
5159, 13.34
5160, 13.33
5161, 13.33
5162, 13.34
5163, 13.33
5164, 13.33
5165, 13.34
5166, 12.92
5167, 13.33
5168, 13.33
5169, 13.34
5170, 13.33
5171, 13.33
5172, 13.34
5173, 13.33
5174, 13.33
5175, 13.34
5176, 13.33
5177, 12.92
5178, 13.34
5179, 13.33
5180, 13.33
5181, 13.34
5182, 13.34
5183, 13.33
5184, 13.33
5185, 13.34
5186, 13.33
5187, 13.33
5188, 13.34
5189, 13.33
5190, 13.33
5191, 13.34
5192, 12.92
5193, 13.33
5194, 13.33
5195, 13.34
5196, 13.33
5197, 13.33
5198, 13.34
5199, 13.33
5200, 13.33
5201, 50.00
5202, 17.09
5203, 58.33
5204, 17.50
5205, 17.50
5206, 17.92
5207, 17.92
5208, 17.92
5209, 17.91
5210, 18.33
5211, 17.50
5212, 17.92
5213, 19.17
5214, 18.75
5215, 18.75
5216, 19.16
5217, 17.92
5218, 14.17
5219, 13.34
5220, 13.33
5221, 12.91
5222, 13.33
5223, 12.50
5224, 13.75
5225, 13.33
5226, 13.34
5227, 15.00
5228, 17.09
5229, 17.50
5230, 61.25
5231, 18.34
5232, 18.33
5233, 16.67
5234, 16.67
5235, 18.75
5236, 18.33
5237, 19.16
5238, 17.50
5239, 17.92
5240, 17.91
5241, 18.33
5242, 18.34
5243, 19.17
5244, 17.09
5245, 13.75
5246, 13.75
5247, 14.17
5248, 14.16
5249, 14.58
5250, 13.75
5251, 13.75
5252, 14.17
5253, 17.50
5254, 17.92
5255, 17.50
5256, 17.92
5257, 17.91
5258, 17.50
5259, 45.00
5260, 19.59
5261, 17.91
5262, 17.08
5263, 17.50
5264, 18.75
5265, 19.59
5266, 17.92
5267, 17.91
5268, 18.33
5269, 17.50
5270, 17.50
5271, 17.92
5272, 17.92
5273, 17.92
5274, 17.91
5275, 17.92
5276, 17.92
5277, 17.50
5278, 17.50
5279, 19.17
5280, 17.92
5281, 19.58
5282, 18.33
5283, 17.08
5284, 13.75
5285, 13.34
5286, 13.33
5287, 13.33
5288, 13.34
5289, 13.33
5290, 55.00
5291, 13.33
5292, 13.33
5293, 39.58
5294, 12.91
5295, 37.50
5296, 15.84
5297, 16.67
5298, 18.34
5299, 18.75
5300, 19.58
5301, 17.91
5302, 63.33
5303, 17.91
5304, 17.50
5305, 14.16
5306, 13.75
5307, 13.75
5308, 14.17
5309, 13.75
5310, 13.75
5311, 13.75
5312, 13.75
5313, 13.75
5314, 13.75
5315, 13.75
5316, 13.75
5317, 13.75
5318, 14.16
5319, 14.17
5320, 14.17
5321, 14.58
5322, 13.75
5323, 14.16
5324, 14.58
5325, 17.50
5326, 17.92
5327, 17.92
5328, 17.50
5329, 19.58
5330, 17.92
5331, 17.91
5332, 20.00
5333, 17.08
5334, 15.41
5335, 13.33
5336, 13.34
5337, 13.33
5338, 13.33
5339, 13.34
5340, 13.33
5341, 13.33
5342, 13.34
5343, 13.33
5344, 50.42
5345, 13.33
5346, 12.92
5347, 13.75
5348, 17.08
5349, 17.50
5350, 19.16
5351, 63.75
5352, 17.92
5353, 17.92
5354, 17.92
5355, 17.92
5356, 17.50
5357, 17.91
5358, 17.91
5359, 18.33
5360, 17.91
5361, 19.58
5362, 17.91
